bsnpr_id,canonical_name,normalized_name,apellidos,nombre,nickname,birth_date,birth_year,birth_city,nationality,position,first_season,last_season,n_seasons,has_profile,confidence,source_id,source_url,retrieved_at
1631,"Sanchez Trotter, Michael albert","sanchez trotter, michael albert",Sanchez Trotter,Michael albert,,,,,,,1994,1995,2,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070828224223id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=1631&e=,2026-09-08T14:42:21Z
1632,"Wilson Maldonado, Michael darell","wilson maldonado, michael darell",Wilson Maldonado,Michael darell,,7/6/1964,1964,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1633,"Coll, Mickey","coll, mickey",Coll,Mickey,,2/12/1951,1951,,,,1969,1972,4,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20160102214941id_/http://www.bsnpr.com/jugadores/jugador.asp?id=1633,2026-09-08T14:42:23Z
1634,"Alvarado Cintron, Miguel","alvarado cintron, miguel",Alvarado Cintron,Miguel,,12/9/1956,1956,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1635,"Amadeo Amadeo, Miguel","amadeo amadeo, miguel",Amadeo Amadeo,Miguel,,10/5/1963,1963,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1636,"Ayala, Miguel","ayala, miguel",Ayala,Miguel,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1637,"Barreras, Miguel","barreras, miguel",Barreras,Miguel,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1638,"Berdiel, Miguel","berdiel, miguel",Berdiel,Miguel,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1639,"Camilo Irizarry, Miguel","camilo irizarry, miguel",Camilo Irizarry,Miguel,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1640,"Castro, Miguel","castro, miguel",Castro,Miguel,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1641,"Corchado Dumeng, Miguel","corchado dumeng, miguel",Corchado Dumeng,Miguel,,4/20/1958,1958,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1642,"Davila Marti, Miguel","davila marti, miguel",Davila Marti,Miguel,,11/14/1955,1955,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1643,"De jesus, Miguel","de jesus, miguel",De jesus,Miguel,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1644,"Dionisio Rivera, Miguel","dionisio rivera, miguel",Dionisio Rivera,Miguel,,11/6/1974,1974,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1645,"Fernandez Peña, Miguel","fernandez pena, miguel",Fernandez Peña,Miguel,,10/6/1959,1959,,,,1977,1979,3,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070829040155id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=1645&e=,2026-09-08T14:42:25Z
1646,"Mendez Ugarte, Miguel","mendez ugarte, miguel",Mendez Ugarte,Miguel,,2/14/1981,1981,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1647,"Nadal, Miguel","nadal, miguel",Nadal,Miguel,,,,,,,1957,1961,5,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070828230840id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=1647&e=,2026-09-08T14:42:28Z
1648,"Nuñez, Miguel","nunez, miguel",Nuñez,Miguel,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1649,"Pacheco, Miguel","pacheco, miguel",Pacheco,Miguel,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1650,"Perez, Miguel","perez, miguel",Perez,Miguel,,,,,,,1959,1966,5,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070828223514id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=1650&e=,2026-09-08T14:42:30Z
1651,"Quiñones Calderon, Miguel","quinones calderon, miguel",Quiñones Calderon,Miguel,,2/18/1957,1957,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1652,"Rivera, Miguel","rivera, miguel",Rivera,Miguel,,,,,,,1971,1971,1,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070829040150id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=1652&e=,2026-09-08T14:42:32Z
1653,"Rodriguez Deliz, Miguel","rodriguez deliz, miguel",Rodriguez Deliz,Miguel,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1654,"Saldaña, Miguel","saldana, miguel",Saldaña,Miguel,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1655,"Saldaña, Miguel","saldana, miguel",Saldaña,Miguel,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1656,"Sanchez, Miguel","sanchez, miguel",Sanchez,Miguel,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1657,"Soto Sanchez, Miguel","soto sanchez, miguel",Soto Sanchez,Miguel,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1658,"Soto Velez, Miguel","soto velez, miguel",Soto Velez,Miguel,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1659,"Varela Lopez, Miguel","varela lopez, miguel",Varela Lopez,Miguel,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1660,"Davila Cordero, Miguel","davila cordero, miguel",Davila Cordero,Miguel,michelo,10/13/1974,1974,"Fajardo, Puerto Rico",Puerto Rico,Armador,1993,2008,15,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20090110135722id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=1660&e=,2026-09-08T14:42:35Z
1661,"Gonzalez Gonzalez, Miguel a.","gonzalez gonzalez, miguel a",Gonzalez Gonzalez,Miguel a.,,3/7/1986,1986,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1662,"Rivera Nieves, Miguel a.","rivera nieves, miguel a",Rivera Nieves,Miguel a.,,1/20/1964,1964,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1663,"Silen, Miguel a.","silen, miguel a",Silen,Miguel a.,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1664,"Hernandez, Miguel a.","hernandez, miguel a",Hernandez,Miguel a.,mike,2/10/1959,1959,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1665,"Pizarro Suazo, Miguel a.","pizarro suazo, miguel a",Pizarro Suazo,Miguel a.,mite,11/23/1955,1955,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1666,"Berdiel Aponte, Miguel Ali","berdiel aponte, miguel ali",Berdiel Aponte,Miguel Ali,Ali,12/27/1983,1983,"Ponce, Puerto Rico",Puerto Rico,Armador,1999,2017,14,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20170715115927id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=1666&e=,2026-09-08T14:42:37Z
1667,"Gonzalez Collazo, Miguel angel","gonzalez collazo, miguel angel",Gonzalez Collazo,Miguel angel,mike,4/22/1955,1955,,,,1974,1984,8,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070828230418id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=1667&e=,2026-09-08T14:42:39Z
1668,"Diaz Torres, Miguel r.","diaz torres, miguel r",Diaz Torres,Miguel r.,,4/30/1949,1949,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1669,"Haskel, Mike","haskel, mike",Haskel,Mike,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1670,"King, Mike","king, mike",King,Mike,,8/30/1974,1974,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1671,"Robinson, Mike","robinson, mike",Robinson,Mike,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1672,"Bell, Milton","bell, milton",Bell,Milton,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1673,"Hernandez Colon, Milton","hernandez colon, milton",Hernandez Colon,Milton,,7/5/1957,1957,,,,1980,1980,1,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070828230753id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=1673&e=,2026-09-08T14:42:41Z
1674,"Segarra Pancorbo, Milton","segarra pancorbo, milton",Segarra Pancorbo,Milton,,9/30/1964,1964,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1675,"Henderson, Milton","henderson, milton",Henderson,Milton,j.r.,10/30/1976,1976,"California, USA",USA,Delantero,2006,2007,2,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070828223454id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=1675&e=,2026-09-08T14:42:43Z
1676,"Lebron, Mitchel","lebron, mitchel",Lebron,Mitchel,,6/13/1959,1959,,,,1978,1995,17,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070828223636id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=1676&e=,2026-09-08T14:42:44Z
1677,"Santana, Mitchell","santana, mitchell",Santana,Mitchell,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1678,"Plaza Manso, Modesto","plaza manso, modesto",Plaza Manso,Modesto,,7/3/1962,1962,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1679,"Marrero, Moises","marrero, moises",Marrero,Moises,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1680,"Navedo, Moises","navedo, moises",Navedo,Moises,,,,,,,1957,1963,2,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20170929232722id_/http://www.bsnpr.com/jugadores/jugador.asp?id=1680,2026-09-08T14:42:46Z
1681,"Piñero Dones, Moises","pinero dones, moises",Piñero Dones,Moises,,3/6/1971,1971,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1682,"Rivera, Moises","rivera, moises",Rivera,Moises,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1683,"Santiago Figueroa, Moises","santiago figueroa, moises",Santiago Figueroa,Moises,,11/26/1979,1979,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1684,"Rivera Ayala, Monserrate","rivera ayala, monserrate",Rivera Ayala,Monserrate,,10/4/1961,1961,,,,1979,1990,11,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070829040638id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=1684&e=,2026-09-08T14:42:48Z
1685,"Wilson Wilder, Monty","wilson wilder, monty",Wilson Wilder,Monty,,5/9/1973,1973,"Springfield, Illinois",Illinois,Alero,1999,2010,11,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20100310065704id_/http://bsnpr.com:80/jugadores/jugador.asp?id=1685&e=7,2026-09-08T14:42:50Z
1686,"Ramsay, Moris","ramsay, moris",Ramsay,Moris,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1687,"Brooks, Mylo","brooks, mylo",Brooks,Mylo,,6/3/1975,1975,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1688,"Tirado, Nabal","tirado, nabal",Tirado,Nabal,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1689,"Rivera Rios, Nandy","rivera rios, nandy",Rivera Rios,Nandy,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1690,"Willingham, Natambu","willingham, natambu",Willingham,Natambu,,,,,,,1998,1999,2,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070829035017id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=1690&e=,2026-09-08T14:42:52Z
1691,"Higgs, Nate","higgs, nate",Higgs,Nate,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1692,"Crispin Vargas, Nathanael","crispin vargas, nathanael",Crispin Vargas,Nathanael,,,,,,Alero,1999,2008,6,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20090418195415id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=1692&e=6,2026-09-08T14:42:54Z
1693,"Davis Jackson, Nathanael","davis jackson, nathanael",Davis Jackson,Nathanael,nick,9/27/1976,1976,"Queens, New York",New York,Centro,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1694,"Johnston Sullivan, Nathaniel james","johnston sullivan, nathaniel james",Johnston Sullivan,Nathaniel james,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1695,"Espada Colon, Neftali","espada colon, neftali",Espada Colon,Neftali,,8/12/1967,1967,,,,1986,1987,2,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070829040909id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=1695&e=,2026-09-08T14:42:55Z
1696,"Lopez Rosario, Neftali","lopez rosario, neftali",Lopez Rosario,Neftali,,6/1/1961,1961,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1697,"Morales, Neftali","morales, neftali",Morales,Neftali,,,,,,,1974,1974,1,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070828223438id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=1697&e=,2026-09-08T14:42:57Z
1698,"Rivera Olivera, Neftali","rivera olivera, neftali",Rivera Olivera,Neftali,,11/3/1948,1948,,,Escolta,1969,1983,15,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20180826113430id_/https://www.bsnpr.com/jugadores/jugador.asp?id=1698&e=0,2026-09-08T14:43:00Z
1699,"Reyes Soto, Neftaly","reyes soto, neftaly",Reyes Soto,Neftaly,,8/2/1961,1961,,,,1986,1990,3,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070829040750id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=1699&e=,2026-09-08T14:43:01Z
1700,"Aviles Borrero, Nelson","aviles borrero, nelson",Aviles Borrero,Nelson,,2/13/1972,1972,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1701,"Diaz Baez, Nelson","diaz baez, nelson",Diaz Baez,Nelson,,,,,,,1992,1992,1,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070829040413id_/http://www.bsnpr.com:80/jugadores/jugador.asp?id=1701&e=,2026-09-08T14:43:04Z
1702,"Medina Diaz, Nelson","medina diaz, nelson",Medina Diaz,Nelson,,9/30/1962,1962,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1703,"Melendez, Nelson","melendez, nelson",Melendez,Nelson,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1704,"Morales, Nelson","morales, nelson",Morales,Nelson,,,,,,,1963,1973,9,yes,single-source,wayback_bsnpr_players,https://web.archive.org/web/20180713014339id_/https://bsnpr.com/jugadores/jugador.asp?id=1704&e=0,2026-09-08T14:43:06Z
1705,"Moreno Garcia, Nelson","moreno garcia, nelson",Moreno Garcia,Nelson,,2/15/1972,1972,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1706,"Pagan Torres, Nelson","pagan torres, nelson",Pagan Torres,Nelson,,1/23/1960,1960,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1707,"Richardson Sanchez, Nelson","richardson sanchez, nelson",Richardson Sanchez,Nelson,,3/10/1955,1955,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
1708,"Rivera, Nelson","rivera, nelson",Rivera,Nelson,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20070417033701id_/http://www.bsnpr.com:80/estadisticas/enciclopedia.asp,2026-09-08T14:22:06Z
1709,"Rodriguez Martinez, Nelson","rodriguez martinez, nelson",Rodriguez Martinez,Nelson,,8/15/1962,1962,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
